accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
-1.2952632,-1.4556746,7.201759,-1.8887954,-0.07696902,1.6053538,-9.059999,20.4,-43.8,-0.6392518,-0.076614454,-2.480393,-0.05995,0.050006,-0.345589,9.984847
-0.92895025,-1.7669208,6.2991447,-1.7996091,-0.05131268,1.7910569,-8.34,20.939999,-42.84,-0.272939,-0.3878607,-3.3854012,-0.05995,0.050006,-0.345589,10.020613999999998
-0.8810662,-1.7477672,6.030994,-1.6126842,0.062308256,2.0073032,-8.16,21.48,-42.059998,-0.17956513,-0.04309563,-3.5984852,-0.097826,0.068562,-0.298609,10.000691
-0.91219085,-1.4652514,5.851429,-1.5137241,0.17715092,2.162463,-7.5,20.939999,-41.28,-0.21068975,0.23702596,-3.7780502,-0.097826,0.068562,-0.298609,10.061038999999997
-1.0271125,-0.89064306,5.779603,-1.5393804,0.27488935,2.2821925,-6.96,21.84,-40.8,-0.21308395,1.0702082,-3.7900212,-0.097826,0.068562,-0.298609,9.982154
-1.103727,-0.48602295,5.7245364,-1.6957619,0.3640757,2.4239132,-6.54,22.199999,-40.62,-0.2896984,1.4748282,-3.8474822,-0.097826,0.068562,-0.298609,10.348808
-1.091756,-0.07182605,5.4563856,-1.9474384,0.45204028,2.6035078,-5.94,22.439999,-40.2,-0.10055647,2.183512,-4.0318356,-0.097826,0.068562,-0.298609,9.702116
-1.2952632,0.23463176,5.1690817,-2.2883012,0.5558874,2.769663,-5.22,23.1,-39.719997,-0.30406362,2.4899697,-4.31914,-0.097826,0.068562,-0.298609,10.046923
-1.5346833,0.48602295,4.807557,-2.6963592,0.657291,2.9064968,-4.2599998,23.1,-39.059998,-0.31603462,3.0933087,-4.5633483,-0.140439,0.102547,-0.231342,9.993577
-1.7262194,0.40940848,4.7046065,-3.1496212,0.74281216,3.0201178,-3.36,23.82,-38.28,-0.50757074,3.016694,-4.6662993,-0.140439,0.102547,-0.231342,10.039500000000002
-2.0973208,-0.50038815,4.5753193,-3.3964107,0.7501425,3.1483996,-1.9799999,24.84,-37.62,-0.56982,2.60968,-4.596867,-0.140439,0.102547,-0.231342,10.009731000000002
